"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"201801","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","938,942",
"201801","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","841,486",
"201801","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","558,973",
"201801","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","44","广东省","42,575",
"201801","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","45","广西壮族自治区","51,201,281",
"201801","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","260,478",
"201801","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","546,730",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","319,324,209",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","293,766,440",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","70,628,196",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","23","黑龙江省","58,860,181",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","266,017,711",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","342,461,547",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","43,227,861",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","34,075,257",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","164,150,594",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","391,840,178",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","41","河南省","42,393,892",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","43","湖南省","30,270,930",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","44","广东省","22,270,609",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","45","广西壮族自治区","151,376,376",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","50","重庆市","26,774,864",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","51","四川省","10,269,839",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","53","云南省","17,350,862",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","61","陕西省","25,269,629",
"201801","1201","大豆，不论是否破碎","502","美国","10","一般贸易","65","新疆维吾尔自治区","6,256,050",
"201801","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","37","山东省","17,026,438",
"201801","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","44","广东省","43,107,843",
"201801","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","31","上海市","227",
"201801","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","33","浙江省","14,540,250",
"201801","1201","大豆，不论是否破碎","502","美国","34","海关特殊监管区域物流货物","12","天津市","59,553,349",
"201801","1201","大豆，不论是否破碎","502","美国","39","其他","31","上海市","38,622",
"201802","1201","大豆，不论是否破碎","142","中国","33","保税监管场所进出境货物","31","上海市","17",
"201802","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","207,465",
"201802","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","12","天津市","96,602",
"201802","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","21","辽宁省","1,628,415",
"201802","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","32","江苏省","323,400",
"201802","1201","大豆，不论是否破碎","344","俄罗斯","15","进料加工贸易","21","辽宁省","59,748",
"201802","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","38,866,046",
"201802","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","21","辽宁省","224,400",
"201802","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","23","黑龙江省","147,000",
"201802","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","131,040",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","135,398,249",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","27,656,413",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","100,737,224",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","164,436,141",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","20,464,737",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","27,142,553",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","8,976,212",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","28,099,718",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","17,130,042",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","136,496,176",
"201802","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","34,280,267",
"201802","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","29,358,524",
"201802","1201","大豆，不论是否破碎","410","巴西","39","其他","31","上海市","93,440",
"201802","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","13","河北省","27,169,515",
"201802","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","31","上海市","284,046",
"201802","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","20,090,616",
"201802","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","522,778",
"201802","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","29,419,583",
"201802","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","1,727,783",
"201802","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","45","广西壮族自治区","6,616,473",
"201802","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","102,312",
"201802","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","154,680",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","57,835,728",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","12","天津市","315,264",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","72,307,053",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","30,090,183",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","22","吉林省","30,042,707",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","35,358,339",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","461,872,628",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","67,094,975",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","28,289,435",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","72,724,322",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","253,399,504",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","43","湖南省","32,213,638",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","44","广东省","28,188,805",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","45","广西壮族自治区","86,934,245",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","51","四川省","12,564,026",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","53","云南省","38,848,823",
"201802","1201","大豆，不论是否破碎","502","美国","10","一般贸易","61","陕西省","16,641,200",
"201802","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","32","江苏省","6,309,600",
"201802","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","33","浙江省","6,837,459",
"201802","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","45","广西壮族自治区","4,400,349",
"201802","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","31","上海市","16,344,003",
"201802","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","33","浙江省","15,640,362",
"201802","1201","大豆，不论是否破碎","502","美国","34","海关特殊监管区域物流货物","12","天津市","28,771,671",
"201803","1201","大豆，不论是否破碎","142","中国","33","保税监管场所进出境货物","31","上海市","59",
"201803","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","300,288",
"201803","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","592,530",
"201803","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","21","辽宁省","1,989,951",
"201803","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","32","江苏省","689,196",
"201803","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","48,107,228",
"201803","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","21","辽宁省","496,756",
"201803","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","23","黑龙江省","389,072",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","81,591,420",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","58,311,887",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","183,380,453",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","198,406,088",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","65,181,295",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","55,839,418",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","81,324,143",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","8,569,255",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","47,633,590",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","44,564,946",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","50","重庆市","3,293,763",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","41,913,115",
"201803","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","11,887,058",
"201803","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","5,460,000",
"201803","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","30,248,604",
"201803","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","45","广西壮族自治区","13,004,100",
"201803","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","13,701,607",
"201803","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","37","山东省","28,039,756",
"201803","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","28,731,178",
"201803","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","10,579,250",
"201803","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","581,548",
"201803","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","497,490",
"201803","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","41","河南省","17,982,900",
"201803","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","44","广东省","21,287",
"201803","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","139,374",
"201803","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","220,532",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","308,244,293",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","12","天津市","4,244,525",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","90,537,297",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","60,917,434",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","151,422,006",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","231,553,911",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","14,615,468",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","11,059,542",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","53,297,463",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","181,796,030",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","41","河南省","8,475,800",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","42","湖北省","6,449,250",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","43","湖南省","19,780,959",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","44","广东省","53,309,807",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","45","广西壮族自治区","59,742,648",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","51","四川省","7,241,660",
"201803","1201","大豆，不论是否破碎","502","美国","10","一般贸易","61","陕西省","8,890,963",
"201803","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","33","浙江省","9,115,120",
"201803","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","37","山东省","4,342,700",
"201803","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","45","广西壮族自治区","18,685,220",
"201803","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","31","上海市","153",
"201803","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","33","浙江省","5,128,515",
"201804","1201","大豆，不论是否破碎","142","中国","33","保税监管场所进出境货物","31","上海市","253",
"201804","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","135,323",
"201804","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","1,333,217",
"201804","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","11","北京市","222,836",
"201804","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","21","辽宁省","283,864",
"201804","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","17,935,044",
"201804","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","21","辽宁省","1,474,025",
"201804","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","23","黑龙江省","371,973",
"201804","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","131,040",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","133,135,205",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","27,308,295",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","39,261,479",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","85,619,601",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","28,340,376",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","83,948,217",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","173,561,112",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","555,433,632",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","6,671,250",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","132,092,387",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","121,255,023",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","7,538,255",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","28,294,742",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","83,031,904",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","50","重庆市","56,292,487",
"201804","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","66,565,944",
"201804","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","13","河北省","57,833,519",
"201804","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","13,177,907",
"201804","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","33","浙江省","7,458,281",
"201804","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","35","福建省","8,987,200",
"201804","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","57,886,225",
"201804","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","45","广西壮族自治区","40,400,717",
"201804","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","31","上海市","10,563,036",
"201804","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","3,080,891",
"201804","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","17,642,543",
"201804","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","53,861,179",
"201804","1201","大豆，不论是否破碎","410","巴西","39","其他","31","上海市","58,488",
"201804","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","12","天津市","13,617",
"201804","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","524,696",
"201804","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","15,352,027",
"201804","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","217,674",
"201804","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","279,414",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","52,228,624",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","12","天津市","5,627,890",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","25,980,902",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","1,204,934",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","22","吉林省","60,440,302",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","23","黑龙江省","18,113,604",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","104,430,100",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","161,243,110",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","62,649,261",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","6,983,607",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","30,932,239",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","297,670,784",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","41","河南省","38,944,957",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","42","湖北省","7,613,460",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","43","湖南省","21,922,462",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","44","广东省","22,992",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","45","广西壮族自治区","23,761,612",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","51","四川省","15,626,200",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","53","云南省","28,285,522",
"201804","1201","大豆，不论是否破碎","502","美国","10","一般贸易","61","陕西省","22,013,032",
"201804","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","32","江苏省","12,582,080",
"201804","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","33","浙江省","8,320,485",
"201804","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","44","广东省","13,041,900",
"201804","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","31","上海市","147",
"201804","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","33","浙江省","15,555,990",
"201804","1201","大豆，不论是否破碎","502","美国","39","其他","32","江苏省","65,556",
"201805","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","678,372",
"201805","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","658,038",
"201805","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","11","北京市","605,251",
"201805","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","32","江苏省","231,000",
"201805","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","9,870,744",
"201805","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","21","辽宁省","1,017,730",
"201805","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","23","黑龙江省","63,710",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","582,567,311",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","149,125,615",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","295,391,479",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","93,254,534",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","57,394,635",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","73,423,824",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","433,764,484",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","783,354,817",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","67,731,120",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","238,463,764",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","415,038,055",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","88,397,652",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","42","湖北省","12,838,411",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","99,297,034",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","282,089,330",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","51","四川省","20,877,980",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","48,852,126",
"201805","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","25,083,067",
"201805","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","15,495,896",
"201805","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","33","浙江省","14,951,639",
"201805","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","35","福建省","4,570,700",
"201805","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","8,861,800",
"201805","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","31,554,649",
"201805","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","45","广西壮族自治区","11,106,300",
"201805","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","31","上海市","10,493,868",
"201805","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","32","江苏省","17,358,471",
"201805","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","21,333,504",
"201805","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","12,717,844",
"201805","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","58,113,820",
"201805","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","14,556,970",
"201805","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","292,368",
"201805","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","368,865",
"201805","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","808,099",
"201805","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","198,882",
"201805","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","307,164",
"201805","1201","大豆，不论是否破碎","501","加拿大","34","海关特殊监管区域物流货物","21","辽宁省","104,933",
