"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"201702","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","33","浙江省","9,232,073",
"201702","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","21","辽宁省","30,544,001",
"201702","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","31","上海市","1,901,957",
"201702","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","33","浙江省","41,910,975",
"201702","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","34","安徽省","31,875",
"201702","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","45","广西壮族自治区","15,006,373",
"201703","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","12","天津市","790,971",
"201703","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","21,598,272",
"201703","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","21","辽宁省","346,500",
"201703","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","23","黑龙江省","343,775",
"201703","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","158,000",
"201703","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","35","福建省","231,864",
"201703","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","37","山东省","217,876",
"201703","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","53","云南省","4,242,992",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","45,030,830",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","26,895,205",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","119,144,105",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","191,096,401",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","23,160,163",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","53,092,983",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","92,356,609",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","66,783,335",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","51,625,973",
"201703","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","50","重庆市","27,964,120",
"201703","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","28,389,526",
"201703","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","27,111,294",
"201703","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","12","天津市","3,617,070",
"201703","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","21","辽宁省","49,000",
"201703","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","27,434,539",
"201703","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","633,423",
"201703","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","243,471",
"201703","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","1,098,685",
"201703","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","45","广西壮族自治区","79,061,910",
"201703","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","195,750",
"201703","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","242,132",
"201703","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","45","广西壮族自治区","2,176,429",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","72,227,967",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","184,044,983",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","32,608,843",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","23","黑龙江省","5,052,790",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","212,740,141",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","220,532,426",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","74,072,981",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","37,103,621",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","107,045,940",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","381,792,196",
