数据年月,贸易伙伴名称,美元
201901,阿根廷,111388450.0
201901,阿根廷,101522745.0
201901,阿根廷,6156303.0
201901,阿根廷,9643059.0
201901,阿根廷,18469337.0
201901,阿根廷,45170126.0
201901,阿根廷,9444668.0
201901,阿根廷,66540494.0
201901,阿根廷,31289295.0
201901,阿根廷,14186894.0
201901,阿根廷,14004300.0
201901,阿根廷,14604983.0
201902,阿根廷,65671801.0
201902,阿根廷,31508219.0
201902,阿根廷,105193670.0
201902,阿根廷,5363040.0
201902,阿根廷,32449026.0
201902,阿根廷,33115586.0
201902,阿根廷,11063361.0
201902,阿根廷,8567640.0
201902,阿根廷,11882262.0
201902,阿根廷,30707363.0
201902,阿根廷,21315801.0
201902,阿根廷,26052887.0
201903,阿根廷,1063337.0
201903,阿根廷,58652107.0
201903,阿根廷,13441033.0
201903,阿根廷,33366198.0
201903,阿根廷,9352400.0
201903,阿根廷,29991044.0
201905,阿根廷,901.0
201906,阿根廷,76399679.0
201906,阿根廷,24756298.0
201907,阿根廷,334123403.0
201907,阿根廷,23193852.0
201907,阿根廷,23180542.0
201907,阿根廷,4149690.0
201907,阿根廷,25547806.0
201907,阿根廷,10259968.0
201908,阿根廷,115500619.0
201908,阿根廷,9823128.0
201908,阿根廷,9215212.0
201908,阿根廷,6287661.0
201908,阿根廷,15180383.0
201908,阿根廷,26728572.0
201908,阿根廷,9724500.0
201908,阿根廷,7123159.0
201908,阿根廷,7482879.0
201908,阿根廷,7799200.0
201908,阿根廷,42496441.0
201909,阿根廷,114345184.0
201909,阿根廷,21578697.0
201909,阿根廷,25582298.0
201909,阿根廷,21456844.0
201909,阿根廷,8359710.0
201909,阿根廷,29077545.0
201909,阿根廷,24255786.0
201909,阿根廷,7775594.0
201909,阿根廷,6686876.0
201909,阿根廷,6785394.0
201909,阿根廷,36264303.0
201909,阿根廷,27378630.0
201909,阿根廷,13621291.0
201909,阿根廷,11492579.0
201909,阿根廷,12104093.0
201910,阿根廷,140893216.0
201910,阿根廷,5407309.0
201910,阿根廷,15718574.0
201910,阿根廷,27539052.0
201910,阿根廷,103915483.0
201910,阿根廷,5623050.0
201910,阿根廷,23400161.0
201910,阿根廷,16428915.0
201910,阿根廷,7534600.0
201910,阿根廷,7821060.0
201910,阿根廷,11214654.0
201910,阿根廷,2928640.0
201911,阿根廷,117320373.0
201911,阿根廷,58164706.0
201911,阿根廷,11919435.0
201911,阿根廷,25539775.0
201911,阿根廷,173372369.0
201911,阿根廷,27775902.0
201911,阿根廷,24618023.0
201911,阿根廷,21189145.0
201911,阿根廷,11105754.0
201911,阿根廷,17228985.0
201911,阿根廷,28565111.0
201911,阿根廷,25930853.0
201911,阿根廷,6475956.0
201911,阿根廷,14279168.0
201912,阿根廷,137528202.0
201912,阿根廷,53945300.0
201912,阿根廷,13227069.0
201912,阿根廷,38206046.0
201912,阿根廷,171198390.0
201912,阿根廷,4217801.0
201912,阿根廷,29696576.0
201912,阿根廷,8015605.0
201912,阿根廷,5901210.0
201912,阿根廷,13123978.0
201912,阿根廷,10197943.0
201912,阿根廷,4926130.0
201912,阿根廷,21699832.0
201912,阿根廷,16599047.0
