数据年月,贸易伙伴名称,美元
201801,美国,319324209.0
201801,美国,293766440.0
201801,美国,70628196.0
201801,美国,58860181.0
201801,美国,266017711.0
201801,美国,342461547.0
201801,美国,43227861.0
201801,美国,34075257.0
201801,美国,164150594.0
201801,美国,391840178.0
201801,美国,42393892.0
201801,美国,30270930.0
201801,美国,22270609.0
201801,美国,151376376.0
201801,美国,26774864.0
201801,美国,10269839.0
201801,美国,17350862.0
201801,美国,25269629.0
201801,美国,6256050.0
201801,美国,17026438.0
201801,美国,43107843.0
201801,美国,227.0
201801,美国,14540250.0
201801,美国,59553349.0
201801,美国,38622.0
201802,美国,57835728.0
201802,美国,315264.0
201802,美国,72307053.0
201802,美国,30090183.0
201802,美国,30042707.0
201802,美国,35358339.0
201802,美国,461872628.0
201802,美国,67094975.0
201802,美国,28289435.0
201802,美国,72724322.0
201802,美国,253399504.0
201802,美国,32213638.0
201802,美国,28188805.0
201802,美国,86934245.0
201802,美国,12564026.0
201802,美国,38848823.0
201802,美国,16641200.0
201802,美国,6309600.0
201802,美国,6837459.0
201802,美国,4400349.0
201802,美国,16344003.0
201802,美国,15640362.0
201802,美国,28771671.0
201803,美国,308244293.0
201803,美国,4244525.0
201803,美国,90537297.0
201803,美国,60917434.0
201803,美国,151422006.0
201803,美国,231553911.0
201803,美国,14615468.0
201803,美国,11059542.0
201803,美国,53297463.0
201803,美国,181796030.0
201803,美国,8475800.0
201803,美国,6449250.0
201803,美国,19780959.0
201803,美国,53309807.0
201803,美国,59742648.0
201803,美国,7241660.0
201803,美国,8890963.0
201803,美国,9115120.0
201803,美国,4342700.0
201803,美国,18685220.0
201803,美国,153.0
201803,美国,5128515.0
201804,美国,52228624.0
201804,美国,5627890.0
201804,美国,25980902.0
201804,美国,1204934.0
201804,美国,60440302.0
201804,美国,18113604.0
201804,美国,104430100.0
201804,美国,161243110.0
201804,美国,62649261.0
201804,美国,6983607.0
201804,美国,30932239.0
201804,美国,297670784.0
201804,美国,38944957.0
201804,美国,7613460.0
201804,美国,21922462.0
201804,美国,22992.0
201804,美国,23761612.0
201804,美国,15626200.0
201804,美国,28285522.0
201804,美国,22013032.0
201804,美国,12582080.0
201804,美国,8320485.0
201804,美国,13041900.0
201804,美国,147.0
201804,美国,15555990.0
201804,美国,65556.0
201805,美国,60356088.0
201805,美国,7879168.0
201805,美国,23466017.0
201805,美国,858978.0
201805,美国,1527798.0
201805,美国,60934001.0
201805,美国,5519221.0
201805,美国,3429512.0
201805,美国,3907797.0
201805,美国,17405545.0
201805,美国,29628521.0
201806,美国,62917070.0
201806,美国,43591.0
201806,美国,24482013.0
201806,美国,1703849.0
201806,美国,22239699.0
201806,美国,15493040.0
201806,美国,812290.0
201806,美国,82338068.0
201806,美国,28522942.0
201806,美国,23840185.0
201806,美国,13798344.0
201807,美国,865198.0
201807,美国,60240285.0
201807,美国,27162722.0
201807,美国,26921215.0
201807,美国,612569.0
201807,美国,20770581.0
201807,美国,231.0
201808,美国,62354645.0
201808,美国,601022.0
201808,美国,883383.0
201808,美国,18196793.0
201808,美国,1606114.0
201808,美国,28367784.0
201808,美国,4679292.0
201809,美国,1429703.0
201809,美国,27707319.0
201809,美国,28283818.0
201810,美国,30035845.0
201812,美国,31381584.0
