数据年月,贸易伙伴名称,美元
202501,美国,196847646.0
202501,美国,185246692.0
202501,美国,149729060.0
202501,美国,64188986.0
202501,美国,30977303.0
202501,美国,32507892.0
202501,美国,294925385.0
202501,美国,376793232.0
202501,美国,54721003.0
202501,美国,6650154.0
202501,美国,36936077.0
202501,美国,40631381.0
202501,美国,357834243.0
202501,美国,17517954.0
202501,美国,221137553.0
202501,美国,62366096.0
202501,美国,9196684.0
202501,美国,48675901.0
202501,美国,1139821.0
202501,美国,24319258.0
202501,美国,16867344.0
202501,美国,55296506.0
202502,美国,306690635.0
202502,美国,336911293.0
202502,美国,197734297.0
202502,美国,80260.0
202502,美国,64702511.0
202502,美国,216331056.0
202502,美国,113623447.0
202502,美国,26954399.0
202502,美国,856018.0
202502,美国,36496084.0
202502,美国,241619886.0
202502,美国,13622863.0
202502,美国,21704578.0
202502,美国,183328584.0
202502,美国,118522559.0
202502,美国,459187.0
202502,美国,11538556.0
202502,美国,25015246.0
202502,美国,1778031.0
202502,美国,24697052.0
202503,美国,340536173.0
202503,美国,33316185.0
202503,美国,6863351.0
202503,美国,32799752.0
202503,美国,122949216.0
202503,美国,168669715.0
202503,美国,99661121.0
202503,美国,1311834.0
202503,美国,1284506.0
202503,美国,35543866.0
202503,美国,140188068.0
202503,美国,6523147.0
202503,美国,30887463.0
202503,美国,37128672.0
202503,美国,32299847.0
202503,美国,24542785.0
202504,美国,568734784.0
202504,美国,30384012.0
202504,美国,450543.0
202504,美国,19858134.0
202505,美国,724940148.0
202505,美国,4427828.0
202505,美国,2588659.0
202505,美国,258871.0
202505,美国,11141632.0
202505,美国,2681534.0
202506,美国,694276859.0
202506,美国,1881569.0
202506,美国,31619867.0
202506,美国,207374.0
202507,美国,188318729.0
202508,美国,101810764.0
