数据年月,贸易伙伴名称,美元
202005,巴西,14254428.0
202005,巴西,25178270.0
202006,巴西,435555367.0
202006,巴西,286357088.0
202006,巴西,256485628.0
202006,巴西,125587122.0
202006,巴西,74032503.0
202006,巴西,93498972.0
202006,巴西,372046944.0
202006,巴西,873358819.0
202006,巴西,97096534.0
202006,巴西,11098385.0
202006,巴西,158326797.0
202006,巴西,347443588.0
202006,巴西,26069540.0
202006,巴西,22170307.0
202006,巴西,34817316.0
202006,巴西,128850242.0
202006,巴西,182437486.0
202006,巴西,10691967.0
202006,巴西,58127470.0
202006,巴西,68583679.0
202006,巴西,7565006.0
202006,巴西,14975400.0
202006,巴西,53776357.0
202006,巴西,19394227.0
202006,巴西,13879080.0
202006,巴西,6217160.0
202006,巴西,21852888.0
202006,巴西,84145863.0
202006,巴西,70058220.0
202007,巴西,126306967.0
202007,巴西,234168556.0
202007,巴西,258987243.0
202007,巴西,101490195.0
202007,巴西,24294321.0
202007,巴西,25129790.0
202007,巴西,151794616.0
202007,巴西,759492367.0
202007,巴西,44481417.0
202007,巴西,16718639.0
202007,巴西,182926742.0
202007,巴西,330094213.0
202007,巴西,18194697.0
202007,巴西,10986450.0
202007,巴西,43070136.0
202007,巴西,102575352.0
202007,巴西,293721954.0
202007,巴西,21978534.0
202007,巴西,23632273.0
202007,巴西,34268239.0
202007,巴西,7859060.0
202007,巴西,15189700.0
202007,巴西,7527200.0
202007,巴西,27059679.0
202007,巴西,29233606.0
202007,巴西,1875400.0
202007,巴西,3562873.0
202007,巴西,75982626.0
202007,巴西,65768850.0
202007,巴西,22884405.0
202008,巴西,80878641.0
202008,巴西,151707992.0
202008,巴西,192279843.0
202008,巴西,172628286.0
202008,巴西,120925152.0
202008,巴西,349979713.0
202008,巴西,570754026.0
202008,巴西,63923666.0
202008,巴西,7735000.0
202008,巴西,152615343.0
202008,巴西,261760849.0
202008,巴西,43598341.0
202008,巴西,18712692.0
202008,巴西,26289085.0
202008,巴西,212812476.0
202008,巴西,249398852.0
202008,巴西,15177600.0
202008,巴西,85688587.0
202008,巴西,48392355.0
202008,巴西,6527279.0
202008,巴西,29942926.0
202008,巴西,4123917.0
202008,巴西,3818800.0
202008,巴西,14427256.0
202008,巴西,12676484.0
202008,巴西,95437457.0
202008,巴西,73615684.0
202009,巴西,22926106.0
202009,巴西,277256481.0
202009,巴西,392981057.0
202009,巴西,79998169.0
202009,巴西,50172925.0
202009,巴西,286659749.0
202009,巴西,480452069.0
202009,巴西,47913861.0
202009,巴西,42868573.0
202009,巴西,171531041.0
202009,巴西,254185148.0
202009,巴西,13407663.0
202009,巴西,39024953.0
202009,巴西,156969164.0
202009,巴西,178504515.0
202009,巴西,30058312.0
202009,巴西,53067479.0
202009,巴西,45682239.0
202009,巴西,25224659.0
202009,巴西,12383311.0
202009,巴西,26961030.0
202009,巴西,15450426.0
202009,巴西,31225566.0
202009,巴西,24701352.0
202010,巴西,291409424.0
202010,巴西,252826603.0
202010,巴西,80608018.0
202010,巴西,23263102.0
202010,巴西,137497397.0
202010,巴西,214566266.0
202010,巴西,67439341.0
202010,巴西,127711615.0
202010,巴西,73000808.0
202010,巴西,21072635.0
202010,巴西,5712682.0
202010,巴西,6383497.0
202010,巴西,53790112.0
202010,巴西,229393833.0
202010,巴西,11541600.0
202010,巴西,25842042.0
202010,巴西,4284592.0
202010,巴西,22437924.0
202010,巴西,50338235.0
202011,巴西,92341170.0
202011,巴西,162791539.0
202011,巴西,50281870.0
202011,巴西,26829568.0
202011,巴西,263102689.0
202011,巴西,93426517.0
202011,巴西,24411240.0
202011,巴西,95172758.0
202011,巴西,141993779.0
202011,巴西,39040743.0
202011,巴西,73014880.0
202011,巴西,91382211.0
202011,巴西,10073424.0
202011,巴西,15077932.0
202012,巴西,102911446.0
202012,巴西,63642856.0
202012,巴西,25481706.0
202012,巴西,146052923.0
202012,巴西,23438733.0
202012,巴西,28580492.0
202012,巴西,36204025.0
202012,巴西,26548604.0
202012,巴西,65447254.0
