数据年月,贸易伙伴名称,美元
202101,巴西,187895286.0
202101,巴西,39134590.0
202101,巴西,27320764.0
202101,巴西,80621155.0
202101,巴西,29656654.0
202101,巴西,26492687.0
202101,巴西,33472490.0
202101,巴西,34294480.0
202102,巴西,17791381.0
202103,巴西,20950574.0
202103,巴西,11446059.0
202103,巴西,62633623.0
202103,巴西,39679215.0
202103,巴西,2909469.0
202103,巴西,37401585.0
202104,巴西,38292898.0
202104,巴西,308104656.0
202104,巴西,138441072.0
202104,巴西,83880832.0
202104,巴西,109660379.0
202104,巴西,374560562.0
202104,巴西,252605356.0
202104,巴西,70190703.0
202104,巴西,243021035.0
202104,巴西,21600273.0
202104,巴西,402533192.0
202104,巴西,39839447.0
202104,巴西,37449540.0
202104,巴西,37171949.0
202104,巴西,23144800.0
202104,巴西,189830878.0
202104,巴西,5567081.0
202104,巴西,99213885.0
202104,巴西,16108595.0
202104,巴西,40326307.0
202104,巴西,40471392.0
202104,巴西,14739597.0
202104,巴西,15236711.0
202104,巴西,20124213.0
202104,巴西,36286780.0
202104,巴西,16308983.0
202104,巴西,8650628.0
202104,巴西,41451705.0
202104,巴西,46866224.0
202104,巴西,30490116.0
202105,巴西,167845273.0
202105,巴西,409585296.0
202105,巴西,260442234.0
202105,巴西,211363264.0
202105,巴西,62037900.0
202105,巴西,61442716.0
202105,巴西,668934105.0
202105,巴西,1076362957.0
202105,巴西,100816705.0
202105,巴西,29042580.0
202105,巴西,215032821.0
202105,巴西,17670900.0
202105,巴西,387312210.0
202105,巴西,6347786.0
202105,巴西,48532161.0
202105,巴西,198620835.0
202105,巴西,379267374.0
202105,巴西,20014528.0
202105,巴西,137452760.0
202105,巴西,90564305.0
202105,巴西,2848500.0
202105,巴西,28350551.0
202105,巴西,12176500.0
202105,巴西,23483963.0
202105,巴西,20781862.0
202105,巴西,4087860.0
202105,巴西,38233969.0
202105,巴西,146261810.0
202105,巴西,59532387.0
202106,巴西,441656965.0
202106,巴西,388238610.0
202106,巴西,450362933.0
202106,巴西,196105978.0
202106,巴西,36481598.0
202106,巴西,177209472.0
202106,巴西,711374928.0
202106,巴西,1108524212.0
202106,巴西,91593816.0
202106,巴西,36559513.0
202106,巴西,292476367.0
202106,巴西,24773800.0
202106,巴西,493516239.0
202106,巴西,27165375.0
202106,巴西,19099818.0
202106,巴西,68620380.0
202106,巴西,117842311.0
202106,巴西,359155506.0
202106,巴西,79260191.0
202106,巴西,11780600.0
202106,巴西,173206512.0
202106,巴西,97666496.0
202106,巴西,16155480.0
202106,巴西,6207200.0
202106,巴西,43578251.0
202106,巴西,3431901.0
202106,巴西,6233900.0
202106,巴西,3063250.0
202106,巴西,18345434.0
202106,巴西,38254623.0
202106,巴西,192272001.0
202106,巴西,114507598.0
202107,巴西,168064019.0
202107,巴西,324506310.0
202107,巴西,421704882.0
202107,巴西,161348521.0
202107,巴西,156678017.0
202107,巴西,149077775.0
202107,巴西,309236313.0
202107,巴西,776635178.0
202107,巴西,138361110.0
202107,巴西,12102313.0
202107,巴西,235335423.0
202107,巴西,11445697.0
202107,巴西,333670782.0
202107,巴西,14896386.0
