数据年月,贸易伙伴名称,美元
202401,巴西,39497335.0
202401,巴西,37767916.0
202401,巴西,192371521.0
202401,巴西,79180488.0
202401,巴西,301414156.0
202401,巴西,679955215.0
202401,巴西,38682800.0
202401,巴西,150219038.0
202401,巴西,198684441.0
202401,巴西,16039926.0
202401,巴西,15964041.0
202401,巴西,38798414.0
202401,巴西,199235876.0
202401,巴西,40823682.0
202401,巴西,13610349.0
202401,巴西,73310626.0
202401,巴西,76677085.0
202401,巴西,10594384.0
202401,巴西,123124579.0
202401,巴西,59947.0
202402,巴西,60887188.0
202402,巴西,76449372.0
202402,巴西,79093825.0
202402,巴西,159462101.0
202402,巴西,316121560.0
202402,巴西,38631664.0
202402,巴西,16727145.0
202402,巴西,76622602.0
202402,巴西,14193465.0
202402,巴西,238461352.0
202402,巴西,22755857.0
202402,巴西,17436837.0
202402,巴西,17040948.0
202402,巴西,59360095.0
202402,巴西,106718625.0
202402,巴西,6816379.0
202402,巴西,85225628.0
202402,巴西,50185822.0
202402,巴西,14927526.0
202402,巴西,70410490.0
202402,巴西,23623742.0
202402,巴西,38678887.0
202402,巴西,26030403.0
202403,巴西,33656931.0
202403,巴西,263790391.0
202403,巴西,40444437.0
202403,巴西,104155998.0
202403,巴西,34630935.0
202403,巴西,71310497.0
202403,巴西,91015045.0
202403,巴西,147180143.0
202403,巴西,117246109.0
202403,巴西,7957650.0
202403,巴西,322056659.0
202403,巴西,8057805.0
202403,巴西,22557447.0
202403,巴西,104057791.0
202403,巴西,9549180.0
202403,巴西,76817947.0
202403,巴西,34159589.0
202403,巴西,635384.0
202403,巴西,43020287.0
202403,巴西,18453010.0
202403,巴西,28967073.0
202404,巴西,31716443.0
202404,巴西,211776050.0
202404,巴西,108609665.0
202404,巴西,27378662.0
202404,巴西,138782439.0
202404,巴西,31778555.0
202404,巴西,29523656.0
202404,巴西,489534310.0
202404,巴西,181759924.0
202404,巴西,68212031.0
202404,巴西,23505016.0
202404,巴西,152822758.0
202404,巴西,34026386.0
202404,巴西,390969215.0
202404,巴西,29118312.0
202404,巴西,26939269.0
202404,巴西,70935568.0
202404,巴西,176950607.0
