"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"202004","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","10,605,079",
"202004","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","39,502",
"202004","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","34","安徽省","567,779",
"202004","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","32","江苏省","21,647,066",
"202004","1201","大豆，不论是否破碎","402","阿根廷","39","其他","11","北京市","1,310",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","47,398,389",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","130,009,126",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","100,638,263",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","143,026,103",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","52,000,034",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","27,642,938",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","452,293,408",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","426,379,402",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","42,286,989",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","4,877,037",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","72,163,469",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","274,126,676",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","11,136,291",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","42","湖北省","7,226,730",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","43","湖南省","8,110,047",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","46,823,830",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","252,685,966",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","51","四川省","6,928,532",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","45,189,013",
"202004","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","5,615,100",
"202004","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","13","河北省","23,090,088",
"202004","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","6,658,860",
"202004","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","3,684,600",
"202004","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","43","湖南省","2,325,678",
"202004","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","5,530,812",
"202004","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","45","广西壮族自治区","9,041,070",
"202004","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","5,770,672",
"202004","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","37","山东省","27,171,051",
"202004","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","43","湖南省","22,222,979",
"202004","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","3,890,014",
"202004","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","52,119,992",
"202004","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","103,566",
"202004","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","1,823,986",
"202004","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","200,951",
"202004","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","186,033",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","82,680,067",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","14,465,483",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","44,737,533",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","15,127,177",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","3,974,900",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","28,748,089",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","41","河南省","5,732,250",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","42","湖北省","7,967,035",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","44","广东省","26,876,380",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","51","四川省","9,674,410",
"202004","1201","大豆，不论是否破碎","502","美国","10","一般贸易","61","陕西省","24,409,760",
"202005","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","21","辽宁省","105,917",
"202005","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","11","北京市","488,261",
"202005","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","34","安徽省","683,232",
"202005","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","650,325",
"202005","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","11","北京市","863,460",
"202005","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","129,390",
"202005","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","34","安徽省","1,110,378",
"202005","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","35","福建省","1,321,115",
"202005","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","37","山东省","489,106",
"202005","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","43","湖南省","27,232",
"202005","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","11","北京市","1,310",
"202005","1201","大豆，不论是否破碎","402","阿根廷","39","其他","11","北京市","708",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","293,724,654",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","237,486,606",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","179,272,474",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","124,467,604",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","49,648,521",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","25,807,723",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","539,408,265",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","531,578,479",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","69,028,534",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","11,283,600",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","192,160,611",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","455,682,244",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","20,407,452",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","42","湖北省","14,971,886",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","43","湖南省","49,383,143",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","36,323,571",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","262,495,090",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","51","四川省","21,263,014",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","84,657,127",
"202005","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","39,229,313",
"202005","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","7,177,300",
"202005","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","35","福建省","21,564,302",
"202005","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","10,828,900",
"202005","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","43","湖南省","2,959,811",
"202005","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","12,664,250",
"202005","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","45","广西壮族自治区","10,180,500",
"202005","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","37","山东省","53,756,277",
"202005","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","43","湖南省","14,254,428",
"202005","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","25,178,270",
"202005","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","689,572",
"202005","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","2,998,019",
"202005","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","44","广东省","18,859",
"202005","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","158,136",
"202005","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","199,143",
"202005","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","31,468,265",
"202005","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","1,591,688",
"202005","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","24,006,556",
"202005","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","128,925,035",
"202005","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","2,324,000",
"202006","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","391,635",
"202006","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","459,114",
"202006","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","11","北京市","319,600",
"202006","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","12","天津市","208,304",
"202006","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","21","辽宁省","311,600",
"202006","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","23","黑龙江省","366,897",
"202006","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","38,821",
"202006","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","11","北京市","1,175,335",
"202006","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","806,532",
"202006","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","21","辽宁省","748,070",
"202006","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","23","黑龙江省","256,599",
"202006","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","34","安徽省","450,995",
"202006","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","35","福建省","1,489,492",
