"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"202402","1201","大豆，不论是否破碎","344","俄罗斯","15","进料加工贸易","23","黑龙江省","96,239",
"202402","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","19,908,006",
"202402","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","23","黑龙江省","87,275",
"202402","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","11","北京市","1,425,617",
"202402","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","12","天津市","3,148,823",
"202402","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","14","山西省","164,330",
"202402","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","34","安徽省","2,263,225",
"202402","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","52","贵州省","604,712",
"202402","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","11","北京市","30,924,940",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","60,887,188",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","76,449,372",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","79,093,825",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","159,462,101",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","316,121,560",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","38,631,664",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","16,727,145",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","76,622,602",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","36","江西省","14,193,465",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","238,461,352",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","22,755,857",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","42","湖北省","17,436,837",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","43","湖南省","17,040,948",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","59,360,095",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","106,718,625",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","51","四川省","6,816,379",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","85,225,628",
"202402","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","50,185,822",
"202402","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","14,927,526",
"202402","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","70,410,490",
"202402","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","23,623,742",
"202402","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","45","广西壮族自治区","38,678,887",
"202402","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","43","湖南省","26,030,403",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","21","辽宁省","36,102,051",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","51,761,405",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","5,461,093",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","33,614,098",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","3,842,134",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","42","湖北省","13,205,891",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","45","广西壮族自治区","54,985,430",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","46","海南省","645,752",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","51","四川省","13,143,250",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","53","云南省","11,201,088",
"202402","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","61","陕西省","10,279,600",
"202402","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","132,149",
"202402","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","35","福建省","5,654,200",
"202402","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","45","广西壮族自治区","2,832,710",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","405,416,882",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","12","天津市","107,829,877",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","14","山西省","14,586,650",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","524,420",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","136,938,024",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","92,425,193",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","1,986,852",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","3,762,189",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","27,069,470",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","36","江西省","1,409,185",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","127,342,115",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","41","河南省","264,899",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","42","湖北省","1,411,813",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","43","湖南省","1,973,269",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","50","重庆市","691,539",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","52","贵州省","1,206,321",
"202402","1201","大豆，不论是否破碎","502","美国","10","一般贸易","53","云南省","528,430",
"202403","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","11","北京市","5,150,484",
"202403","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","12","天津市","251,215",
"202403","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","13","河北省","1,231,474",
"202403","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","21","辽宁省","898,339",
"202403","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","23","黑龙江省","985,551",
"202403","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","32","江苏省","988,786",
"202403","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","37","山东省","1,866,593",
"202403","1201","大豆，不论是否破碎","203","贝宁","15","进料加工贸易","21","辽宁省","843,279",
"202403","1201","大豆，不论是否破碎","203","贝宁","15","进料加工贸易","22","吉林省","145,322",
"202403","1201","大豆，不论是否破碎","203","贝宁","15","进料加工贸易","23","黑龙江省","1,022,445",
"202403","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","11","北京市","74,869",
"202403","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","21","辽宁省","78,114",
"202403","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","31","上海市","836,322",
"202403","1201","大豆，不论是否破碎","217","埃塞俄比亚","15","进料加工贸易","22","吉林省","238,313",
"202403","1201","大豆，不论是否破碎","217","埃塞俄比亚","15","进料加工贸易","23","黑龙江省","1,098,004",
"202403","1201","大豆，不论是否破碎","247","坦桑尼亚","10","一般贸易","11","北京市","32,561",
"202403","1201","大豆，不论是否破碎","315","奥地利","10","一般贸易","23","黑龙江省","348",
"202403","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","13","河北省","46,255",
"202403","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","21","辽宁省","1,244,706",
"202403","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","22","吉林省","24,352",
"202403","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","23","黑龙江省","6,861,306",
"202403","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","35","福建省","2,769,725",
"202403","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","37","山东省","145,796",
"202403","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","50","重庆市","33,353",
"202403","1201","大豆，不论是否破碎","344","俄罗斯","15","进料加工贸易","23","黑龙江省","882,773",
"202403","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","25,273,725",
"202403","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","11","北京市","397,605",
"202403","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","12","天津市","2,450,991",
"202403","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","14","山西省","3,549,118",
"202403","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","34","安徽省","1,689,781",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","33,656,931",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","263,790,391",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","40,444,437",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","104,155,998",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","34,630,935",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","71,310,497",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","91,015,045",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","147,180,143",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","117,246,109",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","36","江西省","7,957,650",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","322,056,659",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","43","湖南省","8,057,805",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","22,557,447",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","104,057,791",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","50","重庆市","9,549,180",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","76,817,947",
"202403","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","34,159,589",
"202403","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","635,384",
"202403","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","43,020,287",
"202403","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","18,453,010",
"202403","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","43","湖南省","28,967,073",
"202403","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","13","河北省","32,194,246",
"202403","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","21","辽宁省","18,673",
"202403","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","27,184,230",
"202403","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","2,248,855",
"202403","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","596,355",
"202403","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","4,538,251",
"202403","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","43","湖南省","6,775,092",
"202403","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","131,376",
"202403","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","32","江苏省","11,820,514",
"202403","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","223,416",
"202403","1201","大豆，不论是否破碎","501","加拿大","33","保税监管场所进出境货物","43","湖南省","26,576,019",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","736,721,396",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","12","天津市","57,204,644",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","17,446,515",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","14","山西省","663,524",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","42,830,530",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","114,479,320",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","81,966,576",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","535,010",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","5,339,818",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","47,859,628",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","33,957,876",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","43","湖南省","20,982,377",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","45","广西壮族自治区","39,720,324",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","50","重庆市","754,699",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","52","贵州省","419,947",
"202403","1201","大豆，不论是否破碎","502","美国","10","一般贸易","53","云南省","1,074,755",
"202403","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","43","湖南省","50,215,465",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","11","北京市","14,490,364",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","12","天津市","2,817,523",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","13","河北省","5,707,682",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","21","辽宁省","2,246,234",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","23","黑龙江省","1,495,386",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","31","上海市","294,268",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","32","江苏省","5,120,473",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","34","安徽省","1,036,480",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","37","山东省","9,694,548",
"202404","1201","大豆，不论是否破碎","203","贝宁","10","一般贸易","44","广东省","592,068",
"202404","1201","大豆，不论是否破碎","203","贝宁","15","进料加工贸易","21","辽宁省","1,461,607",
"202404","1201","大豆，不论是否破碎","203","贝宁","15","进料加工贸易","22","吉林省","330,561",
"202404","1201","大豆，不论是否破碎","203","贝宁","15","进料加工贸易","23","黑龙江省","4,109,188",
"202404","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","11","北京市","27,141",
"202404","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","21","辽宁省","182,266",
"202404","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","31","上海市","123,035",
"202404","1201","大豆，不论是否破碎","217","埃塞俄比亚","15","进料加工贸易","22","吉林省","444,894",
"202404","1201","大豆，不论是否破碎","217","埃塞俄比亚","15","进料加工贸易","23","黑龙江省","336,507",
"202404","1201","大豆，不论是否破碎","228","马拉维","15","进料加工贸易","23","黑龙江省","139,527",
"202404","1201","大豆，不论是否破碎","247","坦桑尼亚","10","一般贸易","31","上海市","75,066",
"202404","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","21","辽宁省","1,103,775",
"202404","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","23","黑龙江省","4,664,723",
"202404","1201","大豆，不论是否破碎","344","俄罗斯","15","进料加工贸易","23","黑龙江省","11,805",
"202404","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","16,240,482",
"202404","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","12","天津市","1,077,828",
"202404","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","188,347",
"202404","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","14","山西省","371,039",
"202404","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","34","安徽省","1,358,262",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","31,716,443",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","211,776,050",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","108,609,665",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","14","山西省","27,378,662",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","138,782,439",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","31,778,555",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","29,523,656",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","489,534,310",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","181,759,924",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","68,212,031",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","23,505,016",
"202404","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","152,822,758",
