"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"201901","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","42","湖北省","11,232,261",
"201901","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","52,339,252",
"201901","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","180,995,488",
"201901","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","56,758,837",
"201901","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","33","浙江省","4,501,075",
"201901","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","13,862,100",
"201901","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","31","上海市","22,173,266",
"201901","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","40,394,111",
"201901","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","11,184,886",
"201901","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","28,955,667",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","11","北京市","38,522,556",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","12","天津市","82,768,109",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","13","河北省","13,712,867",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","31","上海市","162,898,047",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","120,711,879",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","33","浙江省","10,951,470",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","5,690,875",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","26,135,022",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","35,650,443",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","42","湖北省","12,623,623",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","43","湖南省","52,441",
"201901","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","45","广西壮族自治区","37,132,825",
"201901","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","191,574",
"201901","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","486,243",
"201901","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","708,527",
"201901","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","193,692",
"201901","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","37","山东省","61,417,995",
"201902","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","480,180",
"201902","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","23","黑龙江省","87,172",
"201902","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","14,939,310",
"201902","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","21","辽宁省","170,100",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","11","北京市","65,671,801",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","13","河北省","31,508,219",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","32","江苏省","105,193,670",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","34","安徽省","5,363,040",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","35","福建省","32,449,026",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","37","山东省","33,115,586",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","41","河南省","11,063,361",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","42","湖北省","8,567,640",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","43","湖南省","11,882,262",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","45","广西壮族自治区","30,707,363",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","51","四川省","21,315,801",
"201902","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","61","陕西省","26,052,887",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","29,001,323",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","254,332,941",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","77,979,731",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","28,389,270",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","107,504,132",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","104,939,145",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","60,843,744",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","102,823,080",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","23,114,064",
"201902","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","14,492,687",
"201902","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","33","浙江省","7,117,914",
"201902","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","23,092,405",
"201902","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","31","上海市","13,747,232",
"201902","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","3,611,791",
"201902","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","32,068,768",
"201902","1201","大豆，不论是否破碎","444","乌拉圭","10","一般贸易","32","江苏省","14,144,163",
"201902","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","11","北京市","77,965,617",
"201902","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","12","天津市","1,829,877",
"201902","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","13","河北省","15,495,963",
"201902","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","31","上海市","57,604,822",
"201902","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","93,589,370",
"201902","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","1,864,147",
"201902","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","5,541,571",
"201902","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","43","湖南省","12,245,627",
"201902","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","44","广东省","14,823,008",
"201902","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","92,916",
"201902","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","32","江苏省","8,996,800",
"201902","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","45,414",
"201902","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","335,853,752",
"201902","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","192,922",
"201902","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","37","山东省","30,796,625",
"201903","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","1,602,110",
"201903","1201","大豆，不论是否破碎","315","奥地利","10","一般贸易","23","黑龙江省","230",
"201903","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","11","北京市","1,729,644",
"201903","1201","大豆，不论是否破碎","344","俄罗斯","15","进料加工贸易","21","辽宁省","111,273",
"201903","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","25,353,842",
"201903","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","23","黑龙江省","88,000",
"201903","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","11","北京市","1,063,337",
"201903","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","32","江苏省","58,652,107",
"201903","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","44","广东省","13,441,033",
"201903","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","45","广西壮族自治区","33,366,198",
"201903","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","61","陕西省","9,352,400",
"201903","1201","大豆，不论是否破碎","402","阿根廷","33","保税监管场所进出境货物","33","浙江省","29,991,044",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","202,579,245",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","116,440,900",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","67,335,151",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","146,381,763",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","110,940,890",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","17,138,813",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","28,254,380",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","151,702,419",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","75,305,706",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","26,446,706",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","51,649,471",
"201903","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","14,801,047",
"201903","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","13","河北省","23,696,208",
"201903","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","33","浙江省","21,748,257",
"201903","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","31","上海市","10,369,196",
"201903","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","18,116,648",
"201903","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","26,374,026",
"201903","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","29,239,421",
"201903","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","11","北京市","36,532,122",
"201903","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","12","天津市","849,862",
"201903","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","14,164,112",
"201903","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","2,981,240",
"201903","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","4,974,919",
"201903","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","43","湖南省","98,400",
"201903","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","45","广西壮族自治区","31,423,399",
"201903","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","221,328",
"201903","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","371,925",
"201903","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","605,837,160",
"201904","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","593,491",
"201904","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","323,455",
"201904","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","32","江苏省","200,800",
"201904","1201","大豆，不论是否破碎","315","奥地利","39","其他","11","北京市","244",
"201904","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","37","山东省","238,808",
"201904","1201","大豆，不论是否破碎","344","俄罗斯","15","进料加工贸易","21","辽宁省","139,738",
"201904","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","7,867,111",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","233,987,667",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","61,124,253",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","25,455,321",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","24,919,796",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","139,422,695",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","160,142,760",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","522,371,540",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","90,978,809",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","101,425,302",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","431,098,404",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","12,732,664",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","43","湖南省","27,845,563",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","90,949,428",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","198,111,209",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","51","四川省","15,446,183",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","49,492,249",
"201904","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","44,941,350",
"201904","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","20,297,084",
"201904","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","33","浙江省","7,642,455",
"201904","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","11,067,600",
"201904","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","9,354,815",
"201904","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","12,008,250",
"201904","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","25,738,699",
"201904","1201","大豆，不论是否破碎","412","智利","39","其他","11","北京市","1,835",
"201904","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","11","北京市","139,344",
"201904","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","12","天津市","620,074",
"201904","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","12,217",
"201904","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","45","广西壮族自治区","31,379,748",
"201904","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","184,234",
"201904","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","344,466",
"201904","1201","大豆，不论是否破碎","501","加拿大","33","保税监管场所进出境货物","33","浙江省","15,232",
"201904","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","700,513,096",
"201904","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","127,908",
"201905","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","1,607,454",
"201905","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","667,361",
"201905","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","23","黑龙江省","163,200",
"201905","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","35","福建省","52,354",
"201905","1201","大豆，不论是否破碎","344","俄罗斯","15","进料加工贸易","21","辽宁省","134,571",
"201905","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","11,819,702",
"201905","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","101,786",
"201905","1201","大豆，不论是否破碎","402","阿根廷","39","其他","11","北京市","901",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","274,840,167",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","77,549,170",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","142,901,772",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","27,424,330",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","76,248,049",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","287,995,443",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","357,498,915",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","65,961,536",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","15,932,757",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","168,786,125",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","327,650,809",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","24,110,670",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","43","湖南省","6,763,498",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","157,562,349",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","183,780,226",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","50","重庆市","13,653,437",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","51","四川省","44,674,507",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","25,874,890",
"201905","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","15,662,268",
"201905","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","36,193,681",
"201905","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","29,210,035",
"201905","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","10,367,358",
"201905","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","45","广西壮族自治区","1,863,043",
"201905","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","20,073,060",
"201905","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","23,773,586",
"201905","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","54,168,660",
"201905","1201","大豆，不论是否破碎","444","乌拉圭","10","一般贸易","32","江苏省","17,201,065",
"201905","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","11","北京市","48,540",
"201905","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","44","广东省","18,619",
"201905","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","142,978",
"201905","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","98,658",
"201905","1201","大豆，不论是否破碎","501","加拿大","34","海关特殊监管区域物流货物","21","辽宁省","31,394",
"201905","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","362,607,953",
"201905","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","847,812",
"201906","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","494,014",
"201906","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","188,778",
"201906","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","32","江苏省","120,480",
"201906","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","20,529,283",
"201906","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","127,395",
"201906","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","11","北京市","76,399,679",
"201906","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","37","山东省","24,756,298",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","70,630,386",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","49,804,928",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","91,336,505",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","64,135,716",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","26,027,379",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","76,917,078",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","286,869,788",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","358,767,592",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","67,801,631",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","17,797,472",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","95,989,889",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","290,752,480",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","42","湖北省","32,543,068",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","43","湖南省","36,540,099",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","84,636,293",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","168,687,983",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","50","重庆市","11,377,864",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","51","四川省","23,552,390",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","50,677,813",
"201906","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","16,157,011",
"201906","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","8,757,846",
"201906","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","33,705,489",
"201906","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","10,803,000",
"201906","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","9,381,726",
"201906","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","20,442,350",
"201906","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","25,950,405",
"201906","1201","大豆，不论是否破碎","444","乌拉圭","10","一般贸易","11","北京市","33,463,990",
"201906","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","518,188",
"201906","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","102,280",
"201906","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","451,782",
"201906","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","242,604,716",
"201907","1201","大豆，不论是否破碎","142","中国","34","海关特殊监管区域物流货物","21","辽宁省","312,872",
"201907","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","649,867",
"201907","1201","大豆，不论是否破碎","145","哈萨克斯坦","15","进料加工贸易","65","新疆维吾尔自治区","30,619",
"201907","1201","大豆，不论是否破碎","327","波兰","34","海关特殊监管区域物流货物","21","辽宁省","230",
"201907","1201","大豆，不论是否破碎","344","俄罗斯","10","一般贸易","11","北京市","1,930,599",
"201907","1201","大豆，不论是否破碎","344","俄罗斯","15","进料加工贸易","23","黑龙江省","68,376",
"201907","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","22,528,835",
"201907","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","11","北京市","334,123,403",
"201907","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","31","上海市","23,193,852",
"201907","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","37","山东省","23,180,542",
"201907","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","43","湖南省","4,149,690",
"201907","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","44","广东省","25,547,806",
"201907","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","45","广西壮族自治区","10,259,968",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","105,460,719",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","120,856,161",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","236,352,357",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","58,937,885",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","22","吉林省","23,126,012",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","23,982,700",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","328,674,823",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","498,563,185",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","22,202,978",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","4,161,360",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","155,044,332",
"201907","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","267,497,458",
