数据年月,贸易伙伴名称,美元
201811,巴西,216779803.0
201811,巴西,73574197.0
201811,巴西,16614314.0
201811,巴西,126510492.0
201811,巴西,94195425.0
201811,巴西,13358779.0
201811,巴西,54216990.0
201811,巴西,14780766.0
201811,巴西,83421274.0
201811,巴西,24096528.0
201811,巴西,19750895.0
201812,巴西,203359676.0
201812,巴西,177180799.0
201812,巴西,372394143.0
201812,巴西,475643576.0
201812,巴西,25262458.0
201812,巴西,8356000.0
201812,巴西,76521395.0
201812,巴西,352699020.0
201812,巴西,12957467.0
201812,巴西,35770776.0
201812,巴西,42689424.0
201812,巴西,107660453.0
201812,巴西,8667812.0
201812,巴西,13803600.0
201812,巴西,4284725.0
201812,巴西,13897500.0
201812,巴西,9205700.0
201812,巴西,33613091.0
